Source,Target,Type,Weight
1517,1,directed,1
1518,1,directed,1
1519,1,directed,1
1520,1,directed,1
1521,1,directed,1
1522,1,directed,1
1523,1,directed,1
1524,1,directed,1
1525,1,directed,1
1526,1,directed,1
1527,1,directed,1
1528,1,directed,1
1529,1,directed,1
1530,1,directed,1
1531,1,directed,1
1532,1,directed,1
1533,1,directed,1
1534,1,directed,1
1535,1,directed,1
1536,1,directed,1
1537,1,directed,1
1538,1,directed,1
1539,1,directed,1
1540,1,directed,1
1541,1,directed,1
1542,1,directed,1
1543,1,directed,1
1544,1,directed,1
1545,1,directed,1
1546,1,directed,1
1547,1,directed,1
1548,1,directed,1
1549,1,directed,1
1550,1,directed,1
1551,1,directed,1
1552,1,directed,1
1553,1,directed,1
1554,1,directed,1
1555,1,directed,1
1556,1,directed,1
1557,1,directed,1
1558,1,directed,1
1559,1,directed,1
1560,1,directed,1
1561,1,directed,1
1562,1,directed,1
1563,1,directed,1
1564,1,directed,1
1565,1,directed,1
1566,1,directed,1
1567,1,directed,1
1568,1,directed,1
1569,1,directed,1
1570,1,directed,1
1571,1,directed,1
1572,1,directed,1
1573,1,directed,1
1574,1,directed,1
1575,1,directed,1
1576,1,directed,1
1577,1,directed,1
1578,1,directed,1
1579,1,directed,1
1580,1,directed,1
1581,1,directed,1
1582,1,directed,1
1583,1,directed,1
1584,1,directed,1
1585,1,directed,1
1586,1,directed,1
1587,1,directed,1
1588,1,directed,1
1589,1,directed,1
1590,1,directed,1
1591,1,directed,1
1592,1,directed,1
1593,1,directed,1
1594,1,directed,1
1595,1,directed,1
1596,1,directed,1
1597,1,directed,1
1598,1,directed,1
1599,1,directed,1
1600,1,directed,1
1601,1,directed,1
1602,1,directed,1
1603,1,directed,1
1604,1,directed,1
1605,1,directed,1
1606,1,directed,1
1607,1,directed,1
1608,1,directed,1
1609,1,directed,1
1610,1,directed,1
1611,1,directed,1
1612,1,directed,1
1613,1,directed,1
1614,1,directed,1
1615,1,directed,1
1616,1,directed,1
1617,1,directed,1
1618,1,directed,1
1619,1,directed,1
1620,1,directed,1
1621,1,directed,1
1622,1,directed,1
1623,1,directed,1
1624,1,directed,1
1625,1,directed,1
1626,1,directed,1
1627,1,directed,1
1628,1,directed,1
1629,1,directed,1
1630,1,directed,1
1631,1,directed,1
1632,1,directed,1
1633,1,directed,1
1634,1,directed,1
1635,1,directed,1
1636,1,directed,1
1637,1,directed,1
1638,1,directed,1
1639,1,directed,1
1640,1,directed,1
1641,1,directed,1
1642,1,directed,1
1643,1,directed,1
1644,1,directed,1
1645,1,directed,1
1646,1,directed,1
1647,1,directed,1
1648,1,directed,1
1649,1,directed,1
1650,1,directed,1
1651,1,directed,1
1652,1,directed,1
1653,1,directed,1
1654,1,directed,1
1655,1,directed,1
1656,1,directed,1
1657,1,directed,1
1658,1,directed,1
1659,1,directed,1
1660,1,directed,1
1661,1,directed,1
1662,1,directed,1
1663,1,directed,1
1664,1,directed,1
1665,1,directed,1
1666,1,directed,1
1667,1,directed,1
1668,1,directed,1
1669,1,directed,1
1670,1,directed,1
1671,1,directed,1
1672,1,directed,1
1673,1,directed,1
1674,1,directed,1
1675,1,directed,1
1676,1,directed,1
1677,1,directed,1
1678,1,directed,1
1679,1,directed,1
1680,1,directed,1
1681,1,directed,1
1682,1,directed,1
1683,1,directed,1
1684,1,directed,1
1685,1,directed,1
1686,1,directed,1
1687,1,directed,1
1688,1,directed,1
1689,1,directed,1
1690,1,directed,1
1691,1,directed,1
1692,1,directed,1
1693,1,directed,1
1694,1,directed,1
1695,1,directed,1
1696,1,directed,1
1697,1,directed,1
1698,1,directed,1
1699,1,directed,1
1700,1,directed,1
1701,1,directed,1
1702,1,directed,1
1703,1,directed,1
1704,1,directed,1
1705,1,directed,1
1706,1,directed,1
1707,1,directed,1
1708,1,directed,1
1709,1,directed,1
1710,1,directed,1
1711,1,directed,1
1712,1,directed,1
1713,1,directed,1
1714,1,directed,1
1715,1,directed,1
1716,1,directed,1
1717,1,directed,1
1718,1,directed,1
1719,1,directed,1
1720,1,directed,1
1721,1,directed,1
1722,1,directed,1
1723,1,directed,1
1724,1,directed,1
1725,1,directed,1
1726,1,directed,1
1727,1,directed,1
1728,1,directed,1
1729,1,directed,1
1730,1,directed,1
1731,1,directed,1
1732,1,directed,1
1733,1,directed,1
1734,1,directed,1
1735,1,directed,1
1736,1,directed,1
1737,1,directed,1
1738,1,directed,1
1739,1,directed,1
1740,1,directed,1
1741,1,directed,1
1742,1,directed,1
1743,1,directed,1
1744,1,directed,1
1745,1,directed,1
1746,1,directed,1
1747,1,directed,1
1748,1,directed,1
1749,1,directed,1
1750,1,directed,1
1751,1,directed,1
1752,1,directed,1
1753,1,directed,1
1754,1,directed,1
1755,1,directed,1
1756,1,directed,1
1757,1,directed,1
1758,1,directed,1
1759,1,directed,1
1760,1,directed,1
1761,1,directed,1
1762,1,directed,1
1763,1,directed,1
1764,1,directed,1
1765,1,directed,1
1766,1,directed,1
1767,1,directed,1
1768,1,directed,1
1769,1,directed,1
1770,1,directed,1
1771,1,directed,1
1772,1,directed,1
1773,1,directed,1
1774,1,directed,1
1775,1,directed,1
1776,1,directed,1
1777,1,directed,1
1778,1,directed,1
1779,1,directed,1
1780,1,directed,1
1781,1,directed,1
1782,1,directed,1
1783,1,directed,1
1784,1,directed,1
1785,1,directed,1
1786,1,directed,1
1787,1,directed,1
1788,1,directed,1
1789,1,directed,1
1790,1,directed,1
1791,1,directed,1
1792,1,directed,1
1793,1,directed,1
1794,1,directed,1
1795,1,directed,1
1796,1,directed,1
1797,1,directed,1
1798,1,directed,1
1799,1,directed,1
1800,1,directed,1
1801,1,directed,1
1802,1,directed,1
1803,1,directed,1
1804,1,directed,1
1805,1,directed,1
1806,1,directed,1
1807,1,directed,1
1808,1,directed,1
1809,1,directed,1
1810,1,directed,1
1811,1,directed,1
1812,1,directed,1
1813,1,directed,1
1814,1,directed,1
1815,1,directed,1
1816,1,directed,1
1817,1,directed,1
1818,1,directed,1
1819,1,directed,1
1820,1,directed,1
1821,1,directed,1
1822,1,directed,1
1823,1,directed,1
1824,1,directed,1
1825,1,directed,1
1826,1,directed,1
1827,1,directed,1
1828,1,directed,1
1829,1,directed,1
1830,1,directed,1
1831,1,directed,1
1832,1,directed,1
1833,1,directed,1
1834,1,directed,1
1835,1,directed,1
1836,1,directed,1
1837,1,directed,1
1838,1,directed,1
1839,1,directed,1
1840,1,directed,1
1841,1,directed,1
1842,1,directed,1
1843,1,directed,1
1844,1,directed,1
1845,1,directed,1
1846,1,directed,1
1847,1,directed,1
1848,1,directed,1
1849,1,directed,1
1850,1,directed,1
1851,1,directed,1
1852,1,directed,1
1853,1,directed,1
1854,1,directed,1
1855,1,directed,1
1856,1,directed,1
1857,1,directed,1
1858,1,directed,1
1859,1,directed,1
1860,1,directed,1
1861,1,directed,1
1862,1,directed,1
1863,1,directed,1
1864,1,directed,1
1865,1,directed,1
1866,1,directed,1
1867,1,directed,1
1868,1,directed,1
1869,1,directed,1
1870,1,directed,1
1871,1,directed,1
1872,1,directed,1
1873,1,directed,1
1874,1,directed,1
1875,1,directed,1
1876,1,directed,1
1877,1,directed,1
1878,1,directed,1
1879,1,directed,1
1880,1,directed,1
1881,1,directed,1
1882,1,directed,1
1883,1,directed,1
1884,1,directed,1
1885,1,directed,1
1886,1,directed,1
1887,1,directed,1
1888,1,directed,1
1889,1,directed,1
1890,1,directed,1
1891,1,directed,1
1892,1,directed,1
1893,1,directed,1
1894,1,directed,1
1895,1,directed,1
1896,1,directed,1
1897,1,directed,1
1898,1,directed,1
1899,1,directed,1
1900,1,directed,1
1901,1,directed,1
1902,1,directed,1
1903,1,directed,1
1904,1,directed,1
1905,1,directed,1
1906,1,directed,1
1907,1,directed,1
1908,1,directed,1
1909,1,directed,1
1910,1,directed,1
1911,1,directed,1
1912,1,directed,1
1913,1,directed,1
1914,1,directed,1
1915,1,directed,1
1916,1,directed,1
1917,1,directed,1
1918,1,directed,1
1919,1,directed,1
1920,1,directed,1
1921,1,directed,1
1922,1,directed,1
1923,1,directed,1
1924,1,directed,1
1925,1,directed,1
1926,1,directed,1
1927,1,directed,1
1928,1,directed,1
1929,1,directed,1
1930,1,directed,1
1931,1,directed,1
1932,1,directed,1
1933,1,directed,1
1934,1,directed,1
1935,1,directed,1
1936,1,directed,1
1937,1,directed,1
1938,1,directed,1
1939,1,directed,1
1940,1,directed,1
1941,1,directed,1
1942,1,directed,1
1943,1,directed,1
1944,1,directed,1
1945,1,directed,1
1946,1,directed,1
1947,1,directed,1
1948,1,directed,1
1949,1,directed,1
1950,1,directed,1
1951,1,directed,1
1952,1,directed,1
1953,1,directed,1
1954,1,directed,1
1955,1,directed,1
1956,1,directed,1
1957,1,directed,1
1958,1,directed,1
1959,1,directed,1
1960,1,directed,1
1961,1,directed,1
1962,1,directed,1
1963,1,directed,1
1964,1,directed,1
1965,1,directed,1
1966,1,directed,1
1967,1,directed,1
1968,1,directed,1
1969,1,directed,1
1970,1,directed,1
1971,1,directed,1
1972,1,directed,1
1973,1,directed,1
1974,1,directed,1
1975,1,directed,1
1976,1,directed,1
1977,1,directed,1
1978,1,directed,1
1979,1,directed,1
1980,1,directed,1
1981,1,directed,1
1982,1,directed,1
1983,1,directed,1
1984,1,directed,1
1985,1,directed,1
1986,1,directed,1
1987,1,directed,1
1988,1,directed,1
1989,1,directed,1
1990,1,directed,1
1991,1,directed,1
1992,1,directed,1
1993,1,directed,1
1994,1,directed,1
1995,1,directed,1
1996,1,directed,1
1997,1,directed,1
1998,1,directed,1
1999,1,directed,1
2000,1,directed,1
2001,1,directed,1
2002,1,directed,1
2003,1,directed,1
2004,1,directed,1
2005,1,directed,1
2006,1,directed,1
2007,1,directed,1
2008,1,directed,1
2009,1,directed,1
2010,1,directed,1
2011,1,directed,1
2012,1,directed,1
2013,1,directed,1
2014,1,directed,1
2015,1,directed,1
2016,1,directed,1
2017,1,directed,1
2018,1,directed,1
2019,1,directed,1
2020,1,directed,1
2021,1,directed,1
2022,1,directed,1
2023,1,directed,1
2024,1,directed,1
2025,1,directed,1
2026,1,directed,1
2027,1,directed,1
2028,1,directed,1
2029,1,directed,1
2030,1,directed,1
2031,1,directed,1
2032,1,directed,1
2033,1,directed,1
2034,1,directed,1
2035,1,directed,1
2036,1,directed,1
2037,1,directed,1
2038,1,directed,1
2039,1,directed,1
2040,1,directed,1
2041,1,directed,1
2042,1,directed,1
2043,1,directed,1
2044,1,directed,1
2045,1,directed,1
2046,1,directed,1
2047,1,directed,1
2048,1,directed,1
2049,1,directed,1
2050,1,directed,1
2051,1,directed,1
2052,1,directed,1
2053,1,directed,1
2054,1,directed,1
2055,1,directed,1
2056,1,directed,1
2057,1,directed,1
2058,1,directed,1
2059,1,directed,1
2060,1,directed,1
2061,1,directed,1
2062,1,directed,1
2063,1,directed,1
2064,1,directed,1
2065,1,directed,1
2066,1,directed,1
2067,1,directed,1
2068,1,directed,1
2069,1,directed,1
2070,1,directed,1
2071,1,directed,1
2072,1,directed,1
2073,1,directed,1
2074,1,directed,1
2075,1,directed,1
2076,1,directed,1
2077,1,directed,1
2078,1,directed,1
2079,1,directed,1
2080,1,directed,1
2081,1,directed,1
2082,1,directed,1
2083,1,directed,1
2084,1,directed,1
2085,1,directed,1
2086,1,directed,1
2087,1,directed,1
2088,1,directed,1
2089,1,directed,1
2090,1,directed,1
2091,1,directed,1
2092,1,directed,1
2093,1,directed,1
2094,1,directed,1
2095,1,directed,1
2096,1,directed,1
2097,1,directed,1
2098,1,directed,1
2099,1,directed,1
2100,1,directed,1
2101,1,directed,1
2102,1,directed,1
2103,1,directed,1
2104,1,directed,1
2105,1,directed,1
2106,1,directed,1
2107,1,directed,1
2108,1,directed,1
2109,1,directed,1
2110,1,directed,1
2111,1,directed,1
2112,1,directed,1
2113,1,directed,1
2114,1,directed,1
2115,1,directed,1
2116,1,directed,1
2117,1,directed,1
2118,1,directed,1
2119,1,directed,1
2120,1,directed,1
2121,1,directed,1
2122,1,directed,1
2123,1,directed,1
2124,1,directed,1
2125,1,directed,1
2126,1,directed,1
2127,1,directed,1
2128,1,directed,1
2129,1,directed,1
2130,1,directed,1
2131,1,directed,1
2132,1,directed,1
2133,1,directed,1
2134,1,directed,1
2135,1,directed,1
2136,1,directed,1
2137,1,directed,1
2138,1,directed,1
2139,1,directed,1
2140,1,directed,1
2141,1,directed,1
2142,1,directed,1
2143,1,directed,1
2144,1,directed,1
2145,1,directed,1
2146,1,directed,1
2147,1,directed,1
2148,1,directed,1
2149,1,directed,1
2150,1,directed,1
2151,1,directed,1
2152,1,directed,1
2153,1,directed,1
2154,1,directed,1
2155,1,directed,1
2156,1,directed,1
2157,1,directed,1
2158,1,directed,1
2159,1,directed,1
2160,1,directed,1
2161,1,directed,1
2162,1,directed,1
2163,1,directed,1
2164,1,directed,1
2165,1,directed,1
2166,1,directed,1
2167,1,directed,1
2168,1,directed,1
2169,1,directed,1
2170,1,directed,1
2171,1,directed,1
2172,1,directed,1
2173,1,directed,1
2174,1,directed,1
2175,1,directed,1
2176,1,directed,1
2177,1,directed,1
2178,1,directed,1
2179,1,directed,1
2180,1,directed,1
2181,1,directed,1
2182,1,directed,1
2183,1,directed,1
2184,1,directed,1
2185,1,directed,1
2186,1,directed,1
2187,1,directed,1
2188,1,directed,1
2189,1,directed,1
2190,1,directed,1
2191,1,directed,1
2192,1,directed,1
2193,1,directed,1
2194,1,directed,1
2195,1,directed,1
2196,1,directed,1
2197,1,directed,1
2198,1,directed,1
2199,1,directed,1
2200,1,directed,1
2201,1,directed,1
2202,1,directed,1
2203,1,directed,1
2204,1,directed,1
2205,1,directed,1
2206,1,directed,1
2207,1,directed,1
2208,1,directed,1
2209,1,directed,1
2210,1,directed,1
2211,1,directed,1
2212,1,directed,1
2213,1,directed,1
2214,1,directed,1
2215,1,directed,1
2216,1,directed,1
2217,1,directed,1
2218,1,directed,1
2219,1,directed,1
2220,1,directed,1
2221,1,directed,1
2222,1,directed,1
2223,1,directed,1
2224,1,directed,1
2225,1,directed,1
2226,1,directed,1
2227,1,directed,1
2228,1,directed,1
2229,1,directed,1
2230,1,directed,1
2231,1,directed,1
2232,1,directed,1
2233,1,directed,1
2234,1,directed,1
2235,1,directed,1
2236,1,directed,1
2237,1,directed,1
2238,1,directed,1
2239,1,directed,1
2240,1,directed,1
2241,1,directed,1
2242,1,directed,1
2243,1,directed,1
2244,1,directed,1
2245,1,directed,1
2246,1,directed,1
2247,1,directed,1
2248,1,directed,1
2249,1,directed,1
2250,1,directed,1
2251,1,directed,1
2252,1,directed,1
2253,1,directed,1
2254,1,directed,1
2255,1,directed,1
2256,1,directed,1
2257,1,directed,1
2258,1,directed,1
2259,1,directed,1
2260,1,directed,1
2261,1,directed,1
2262,1,directed,1
2263,1,directed,1
2264,1,directed,1
2265,1,directed,1
2266,1,directed,1
2267,1,directed,1
2268,1,directed,1
2269,1,directed,1
2270,1,directed,1
2271,1,directed,1
2272,1,directed,1
2273,1,directed,1
2274,1,directed,1
2275,1,directed,1
2276,1,directed,1
2277,1,directed,1
2278,1,directed,1
2279,1,directed,1
2280,1,directed,1
2281,1,directed,1
2282,1,directed,1
2283,1,directed,1
2284,1,directed,1
2285,1,directed,1
2286,1,directed,1
2287,1,directed,1
2288,1,directed,1
2289,1,directed,1
2290,1,directed,1
2291,1,directed,1
2292,1,directed,1
2293,1,directed,1
2294,1,directed,1
2295,1,directed,1
2296,1,directed,1
2297,1,directed,1
2298,1,directed,1
2299,1,directed,1
2300,1,directed,1
2301,1,directed,1
2302,1,directed,1
2303,1,directed,1
2304,1,directed,1
2305,1,directed,1
2306,1,directed,1
2307,1,directed,1
2308,1,directed,1
2309,1,directed,1
2310,1,directed,1
2311,1,directed,1
2312,1,directed,1
2313,1,directed,1
2314,1,directed,1
2315,1,directed,1
2316,1,directed,1
2317,1,directed,1
2318,1,directed,1
2319,1,directed,1
2320,1,directed,1
2321,1,directed,1
2322,1,directed,1
2323,1,directed,1
2324,1,directed,1
2325,1,directed,1
2326,1,directed,1
2327,1,directed,1
2328,1,directed,1
2329,1,directed,1
2330,1,directed,1
2331,1,directed,1
2332,1,directed,1
2333,1,directed,1
2334,1,directed,1
2335,1,directed,1
2336,1,directed,1
2337,1,directed,1
2338,1,directed,1
2339,1,directed,1
2340,1,directed,1
2341,1,directed,1
2342,1,directed,1
2343,1,directed,1
2344,1,directed,1
2345,1,directed,1
2346,1,directed,1
22,1,directed,1
2347,1,directed,1
2348,1,directed,1
2349,1,directed,1
2350,1,directed,1
2351,1,directed,1
2352,1,directed,1
2353,1,directed,1
2354,1,directed,1
2355,1,directed,1
2356,1,directed,1
2357,1,directed,1
2358,1,directed,1
2359,1,directed,1
2360,1,directed,1
2361,1,directed,1
2362,1,directed,1
2363,1,directed,1
2364,1,directed,1
2365,1,directed,1
2366,1,directed,1
2367,1,directed,1
2368,1,directed,1
2369,1,directed,1
2370,1,directed,1
2371,1,directed,1
2372,1,directed,1
2373,1,directed,1
2374,1,directed,1
2375,1,directed,1
2376,1,directed,1
2377,1,directed,1
2378,1,directed,1
2379,1,directed,1
2380,1,directed,1
2381,1,directed,1
2382,1,directed,1
2383,1,directed,1
2384,1,directed,1
2385,1,directed,1
2386,1,directed,1
2387,1,directed,1
2388,1,directed,1
2389,1,directed,1
2390,1,directed,1
2391,1,directed,1
2392,1,directed,1
2393,1,directed,1
2394,1,directed,1
2395,1,directed,1
2396,1,directed,1
2397,1,directed,1
2398,1,directed,1
2399,1,directed,1
2400,1,directed,1
2401,1,directed,1
2402,1,directed,1
2403,1,directed,1
2404,1,directed,1
2405,1,directed,1
2406,1,directed,1
2407,1,directed,1
2408,1,directed,1
2409,1,directed,1
2410,1,directed,1
2411,1,directed,1
2412,1,directed,1
2413,1,directed,1
2414,1,directed,1
2415,1,directed,1
2416,1,directed,1
2417,1,directed,1
2418,1,directed,1
2419,1,directed,1
2420,1,directed,1
2421,1,directed,1
2422,1,directed,1
2423,1,directed,1
2424,1,directed,1
2425,1,directed,1
2426,1,directed,1
2427,1,directed,1
2428,1,directed,1
2429,1,directed,1
2430,1,directed,1
2431,1,directed,1
2432,1,directed,1
2433,1,directed,1
2434,1,directed,1
2435,1,directed,1
2436,1,directed,1
2437,1,directed,1
2438,1,directed,1
2439,1,directed,1
2440,1,directed,1
2441,1,directed,1
2442,1,directed,1
2443,1,directed,1
2444,1,directed,1
2445,1,directed,1
2446,1,directed,1
2447,1,directed,1
2448,1,directed,1
2449,1,directed,1
2450,1,directed,1
2451,1,directed,1
2452,1,directed,1
2453,1,directed,1
2454,1,directed,1
2455,1,directed,1
2456,1,directed,1
2457,1,directed,1
2458,1,directed,1
2459,1,directed,1
2460,1,directed,1
2461,1,directed,1
2462,1,directed,1
2463,1,directed,1
2464,1,directed,1
2465,1,directed,1
2466,1,directed,1
2467,1,directed,1
2468,1,directed,1
2469,1,directed,1
2470,1,directed,1
2471,1,directed,1
2472,1,directed,1
2473,1,directed,1
2474,1,directed,1
2475,1,directed,1
2476,1,directed,1
2477,1,directed,1
2478,1,directed,1
2479,1,directed,1
2480,1,directed,1
2481,1,directed,1
2482,1,directed,1
2483,1,directed,1
2484,1,directed,1
2485,1,directed,1
2486,1,directed,1
2487,1,directed,1
2488,1,directed,1
2489,1,directed,1
2490,1,directed,1
2491,1,directed,1
2492,1,directed,1
2493,1,directed,1
2494,1,directed,1
2495,1,directed,1
2496,1,directed,1
2497,1,directed,1
2498,1,directed,1
2499,1,directed,1
2500,1,directed,1
2501,1,directed,1
2502,1,directed,1
2503,1,directed,1
2504,1,directed,1
2505,1,directed,1
2506,1,directed,1
2507,1,directed,1
2508,1,directed,1
2509,1,directed,1
2510,1,directed,1
2511,1,directed,1
2512,1,directed,1
2513,1,directed,1
2514,1,directed,1
2515,1,directed,1
2516,1,directed,1
2517,1,directed,1
2518,1,directed,1
2519,1,directed,1
2520,1,directed,1
2521,1,directed,1
2522,1,directed,1
2523,1,directed,1
2524,1,directed,1
2525,1,directed,1
2526,1,directed,1
2527,1,directed,1
2528,1,directed,1
2529,1,directed,1
2530,1,directed,1
2531,1,directed,1
2532,1,directed,1
2533,1,directed,1
2534,1,directed,1
2535,1,directed,1
2536,1,directed,1
2537,1,directed,1
2538,1,directed,1
2539,1,directed,1
2540,1,directed,1
2541,1,directed,1
2542,1,directed,1
2543,1,directed,1
2544,1,directed,1
2545,1,directed,1
2546,1,directed,1
2547,1,directed,1
2548,1,directed,1
2549,1,directed,1
2550,1,directed,1
2551,1,directed,1
2552,1,directed,1
2553,1,directed,1
2554,1,directed,1
2555,1,directed,1
2556,1,directed,1
2557,1,directed,1
2558,1,directed,1
2559,1,directed,1
2560,1,directed,1
2561,1,directed,1
2562,1,directed,1
2563,1,directed,1
2564,1,directed,1
2565,1,directed,1
2566,1,directed,1
2567,1,directed,1
2568,1,directed,1
2569,1,directed,1
2570,1,directed,1
2571,1,directed,1
2572,1,directed,1
2573,1,directed,1
2574,1,directed,1
2575,1,directed,1
2576,1,directed,1
2577,1,directed,1
2578,1,directed,1
2579,1,directed,1
2580,1,directed,1
